### Cluster 45 — Symptoms (134)
Symptom,Frequency 
violent pains in right shoulder joint,pain under right shoulder blade,0.5,1
violent pains in right shoulder joint,stiffness of right neck muscles,0.5,1
violent pains in right shoulder joint,sole cramps worse by putting foot down,0.5,1
violent pains in right shoulder joint,hip pain worse on right side,0.5,1
violent pains in right shoulder joint,severe pain in spine between shoulders,0.5,1
violent pains in right shoulder joint,amaurosis from rheumatic troubles,0.5,1
violent pains in right shoulder joint,anxious,0.5,1
violent pains in right shoulder joint,sensation as if weights hung on right leg,0.5,1
violent pains in right shoulder joint,lancinating pains in pectoral muscles,0.5,1
violent pains in right shoulder joint,head drawn to left,0.5,1
violent pains in right shoulder joint,stitches in right side of chest,0.5,1
violent pains in right shoulder joint,pressing pain beneath right scapula,0.5,1
violent pains in right shoulder joint,pain across umbilicus,0.5,1
violent pains in right shoulder joint,rose-red elastic swelling,0.5,1
violent pains in right shoulder joint,fingertips cold,0.5,1
violent pains in right shoulder joint,violent pain in popliteal space,0.5,1
violent pains in right shoulder joint,tightness of chest,0.5,1
violent pains in right shoulder joint,urine milky,0.5,1
violent pains in right shoulder joint,foot oedematous,0.5,1
violent pains in right shoulder joint,associated with hepatic affections,0.5,1
violent pains in right shoulder joint,yellow nose,0.5,1
violent pains in right shoulder joint,cutting pains in arms,0.5,1
violent pains in right shoulder joint,shoulder pain from scapula,0.5,1
violent pains in right shoulder joint,rheumatic troubles about abdomen,0.5,1
violent pains in right shoulder joint,left half of neck stiff,0.5,1
violent pains in right shoulder joint,pressure extending to neck,0.5,1
violent pains in right shoulder joint,pulse hard,0.5,1
violent pains in right shoulder joint,hip pain extends to legs,0.5,1
violent pains in right shoulder joint,paralytic pain in left arm,0.5,1
violent pains in right shoulder joint,tongue thickly coated yellow,0.5,1
violent pains in right shoulder joint,intellect dull,0.5,1
violent pains in right shoulder joint,swelling of elbows,0.5,1
violent pains in right shoulder joint,vertebrae soreness worse by motion,0.5,1
violent pains in right shoulder joint,antidotes bryonia,0.5,1
violent pains in right shoulder joint,constant pain under right scapula,0.5,1
violent pains in right shoulder joint,bitter taste when eating,0.5,1
violent pains in right shoulder joint,rose-coloured elastic swelling of ankle joints,0.5,1
violent pains in right shoulder joint,finger pain worse by pressure,0.5,1
violent pains in right shoulder joint,pain over elbow joint,0.5,1
violent pains in right shoulder joint,burning in right knee,0.5,1
violent pains in right shoulder joint,patient sensitive to touch,0.5,1
violent pains in right shoulder joint,face yellow,0.5,1
violent pains in right shoulder joint,yellow forehead,0.5,1
violent pains in right shoulder joint,pain extends into chest,0.5,1
violent pains in right shoulder joint,stiffness of cervical muscles,0.5,1
violent pains in right shoulder joint,trembling of knees,0.5,1
violent pains in right shoulder joint,urine turbid,0.5,1
violent pains in right shoulder joint,periodic tightness in chest,0.5,1
violent pains in right shoulder joint,tension in occiput,0.5,1
violent pains in right shoulder joint,heaviness in occiput,0.5,1
violent pains in right shoulder joint,spasmodic drawing pains in inguinal regions,0.5,1
violent pains in right shoulder joint,pain extends into stomach,0.5,1
violent pains in right shoulder joint,oedema mostly about ankle,0.5,1
violent pains in right shoulder joint,eyes red,0.5,1
violent pains in right shoulder joint,cramps in soles of feet,0.5,1
violent pains in right shoulder joint,soreness in right chest,0.5,1
violent pains in right shoulder joint,hip pain extends to abdomen,0.5,1
violent pains in right shoulder joint,sprained pain in left shoulder,0.5,1
violent pains in right shoulder joint,pain in chest along sternum,0.5,1
violent pains in right shoulder joint,yellow cheeks,0.5,1
violent pains in right shoulder joint,deep-seated pain in right chest,0.5,1
violent pains in right shoulder joint,indifferent,0.5,1
violent pains in right shoulder joint,veins of hands swollen,0.5,1
violent pains in right shoulder joint,paralytic heaviness of arms,0.5,1
violent pains in right shoulder joint,tension in nape muscles,0.5,1
violent pains in right shoulder joint,legs swollen,0.5,1
violent pains in right shoulder joint,thorax stitches worse on cough,0.5,1
violent pains in right shoulder joint,tearing pains from nape to sacrum,0.5,1
violent pains in right shoulder joint,drawing from sacrum to right scrobiculum,0.5,1
violent pains in right shoulder joint,limbs feel lame,0.5,1
violent pains in right shoulder joint,vertebrae soreness worse on pressure,0.5,1
violent pains in right shoulder joint,intellect impaired,0.5,1
violent pains in right shoulder joint,pain in heel as if pinched,0.5,1
violent pains in right shoulder joint,constrictive pressure below left clavicle,0.5,1
violent pains in right shoulder joint,full heavy feeling in abdomen,0.5,1
violent pains in right shoulder joint,urine profuse,0.5,1
violent pains in right shoulder joint,cutting pain in arms,0.5,1
violent pains in right shoulder joint,reduced freedom of arm use,0.5,1
violent pains in right shoulder joint,back pains worse from touch,0.5,1
violent pains in right shoulder joint,oppressive pain beneath right scapula,0.5,1
violent pains in right shoulder joint,stitches beneath right scapula,0.5,1
violent pains in right shoulder joint,restlessness of limbs,0.5,1
violent pains in right shoulder joint,pressive pain in liver region,0.5,1
violent pains in right shoulder joint,whites of eyes yellow,0.5,1
violent pains in right shoulder joint,pressive pain in left neck muscles,0.5,1
violent pains in right shoulder joint,rheumatic attack of arms with jaundice,0.5,1
violent pains in right shoulder joint,lancinating pain in heart region,0.5,1
violent pains in right shoulder joint,sternum pain worse on inspiration,0.5,1
violent pains in right shoulder joint,cutting pains in calves,0.5,1
violent pains in right shoulder joint,hard pressive pain below patella,0.5,1
violent pains in right shoulder joint,fixed pain beneath right scapula,0.5,1
violent pains in right shoulder joint,neck feels as if constricted by hand,0.5,1
violent pains in right shoulder joint,drawing pain from right shoulder to wrist,0.5,1
violent pains in right shoulder joint,eyes protuberant,0.5,1
violent pains in right shoulder joint,aching soreness in vertebrae,0.5,1
violent pains in right shoulder joint,pain extends into deltoid muscle,0.5,1
violent pains in right shoulder joint,eyes burning,0.5,1
violent pains in right shoulder joint,shooting pain in right hip,0.5,1
violent pains in right shoulder joint,violent stitches in right thorax,0.5,1
violent stitches in right thorax,heaviness in nape muscles,1.0,1
violent stitches in right thorax,severe pains under left scapula,1.0,1
violent stitches in right thorax,violent pain under seventh rib,1.0,1
violent stitches in right thorax,stiffness of right knee,1.0,1
violent stitches in right thorax,tearing in metacarpal bones,1.0,1
violent stitches in right thorax,limbs feel stiff,1.0,1
violent stitches in right thorax,coldness of left arm,1.0,1
violent stitches in right thorax,pain behind sternum,1.0,1
violent stitches in right thorax,oedema,1.0,1
violent stitches in right thorax,sensation as if lower lumbar vertebrae would separate,1.0,1
violent stitches in right thorax,bitter taste when drinking,1.0,1
violent stitches in right thorax,violent pain in knee,1.0,1
violent stitches in right thorax,vertebrae separation sensation on stooping,1.0,1
violent stitches in right thorax,sensation as if abdomen constricted with string,1.0,1
violent stitches in right thorax,violent tearing pains in limbs,1.0,1
violent stitches in right thorax,ankle hardest on inner side,1.0,1
violent stitches in right thorax,neck feels as if broken,1.0,1
violent stitches in right thorax,pulse full,1.0,1
violent stitches in right thorax,thorax stitches worse on inspiration,1.0,1
violent stitches in right thorax,pain in cervical muscles,1.0,1
violent stitches in right thorax,limbs feel heavy,1.0,1
violent stitches in right thorax,hands hot,1.0,1
violent stitches in right thorax,drawing in occiput,1.0,1
violent stitches in right thorax,stiffness of wrists,1.0,1
violent stitches in right thorax,drawing in nape,1.0,1
violent stitches in right thorax,paralytic pain in left shoulder,1.0,1
violent stitches in right thorax,hip pain extends to feet,1.0,1
violent stitches in right thorax,thorax stitches worse on motion,1.0,1
violent stitches in right thorax,pain in right clavicle,1.0,1
violent stitches in right thorax,rheumatic troubles about chest,1.0,1
violent stitches in right thorax,sensation of sand in eye,1.0,1
violent stitches in right thorax,urine dark yellow,1.0,1
violent stitches in right thorax,oedema from venous congestion,1.0,1
violent stitches in right thorax,violent tearing pains in back,1.0,1
violent stitches in right thorax,pain under right shoulder blade,1.0,1
violent stitches in right thorax,stiffness of right neck muscles,1.0,1
violent stitches in right thorax,sole cramps worse by putting foot down,1.0,1
violent stitches in right thorax,hip pain worse on right side,1.0,1
violent stitches in right thorax,severe pain in spine between shoulders,1.0,1
violent stitches in right thorax,amaurosis from rheumatic troubles,1.0,1
violent stitches in right thorax,anxious,1.0,1
violent stitches in right thorax,sensation as if weights hung on right leg,1.0,1
violent stitches in right thorax,lancinating pains in pectoral muscles,1.0,1
violent stitches in right thorax,head drawn to left,1.0,1
violent stitches in right thorax,stitches in right side of chest,1.0,1
violent stitches in right thorax,pressing pain beneath right scapula,1.0,1
violent stitches in right thorax,pain across umbilicus,1.0,1
violent stitches in right thorax,rose-red elastic swelling,1.0,1
violent stitches in right thorax,fingertips cold,1.0,1
violent stitches in right thorax,violent pain in popliteal space,1.0,1
violent stitches in right thorax,tightness of chest,1.0,1
violent stitches in right thorax,urine milky,1.0,1
violent stitches in right thorax,foot oedematous,1.0,1
violent stitches in right thorax,associated with hepatic affections,1.0,1
violent stitches in right thorax,yellow nose,1.0,1
violent stitches in right thorax,cutting pains in arms,1.0,1
violent stitches in right thorax,shoulder pain from scapula,1.0,1
violent stitches in right thorax,rheumatic troubles about abdomen,1.0,1
violent stitches in right thorax,left half of neck stiff,1.0,1
violent stitches in right thorax,pressure extending to neck,1.0,1
violent stitches in right thorax,pulse hard,1.0,1
violent stitches in right thorax,hip pain extends to legs,1.0,1
violent stitches in right thorax,paralytic pain in left arm,1.0,1
