### Cluster 23 — Symptoms (183)
Symptom,Frequency 
helplessness with pain in femur head,heavy pain in back muscles,1.0,1
helplessness with pain in femur head,convulsive trembling of limbs,1.0,1
helplessness with pain in femur head,pressive pain in sacral region worse jars,1.0,1
helplessness with pain in femur head,unsteadiness of knee joints,1.0,1
helplessness with pain in femur head,tearing pain in thigh,1.0,1
helplessness with pain in femur head,tearing pain in forearm,1.0,1
helplessness with pain in femur head,drawing pain in thigh,1.0,1
helplessness with pain in femur head,weak limbs during repose,1.0,1
helplessness with pain in femur head,arms hang powerless as if paralyzed,1.0,1
helplessness with pain in femur head,puffy joints,1.0,1
helplessness with pain in femur head,tearing pain in elbow joints,1.0,1
helplessness with pain in femur head,excitement,1.0,1
helplessness with pain in femur head,rapid thought changes,1.0,1
helplessness with pain in femur head,raging delirium worse at night,1.0,1
helplessness with pain in femur head,sudden attack in acute articular rheumatism,1.0,1
helplessness with pain in femur head,coldness in feet especially toes,1.0,1
helplessness with pain in femur head,paralysis of wrist,1.0,1
helplessness with pain in femur head,strong pulse,1.0,1
helplessness with pain in femur head,numb tingling in arms,1.0,1
helplessness with pain in femur head,light aggravates,1.0,1
helplessness with pain in femur head,dry hot skin,1.0,1
helplessness with pain in femur head,inflamed joints,1.0,1
helplessness with pain in femur head,cries if touched,1.0,1
helplessness with pain in femur head,sensitiveness to cold air,1.0,1
helplessness with pain in femur head,predicts death day,1.0,1
helplessness with pain in femur head,burning pain on moving eyes,1.0,1
helplessness with pain in femur head,tingling upward on stepping,1.0,1
helplessness with pain in femur head,cutting pain in knees,1.0,1
helplessness with pain in femur head,toes go to sleep while walking,1.0,1
helplessness with pain in femur head,inflammation in cellular tissues,1.0,1
helplessness with pain in femur head,thirst,1.0,1
helplessness with pain in femur head,hot feet,1.0,1
helplessness with pain in femur head,bruised feeling,1.0,1
helplessness with pain in femur head,tearing pain in nape,1.0,1
helplessness with pain in femur head,formication up back,1.0,1
helplessness with pain in femur head,transient bone pains in metacarpal bones,1.0,1
helplessness with pain in femur head,back stiffness,1.0,1
helplessness with pain in femur head,shortened tendo achillis,1.0,1
helplessness with pain in femur head,pressing pain on moving eyes,1.0,1
helplessness with pain in femur head,shooting pain on moving eyes,1.0,1
helplessness with pain in femur head,tearing pain from shoulder to fingers,1.0,1
helplessness with pain in femur head,numbness of affected parts,1.0,1
helplessness with pain in femur head,numb tingling in fingers,1.0,1
helplessness with pain in femur head,quieter morning with excessive sweat,1.0,1
helplessness with pain in femur head,constriction about head,1.0,1
helplessness with pain in femur head,hot palms,1.0,1
helplessness with pain in femur head,trembling with shooting pains,1.0,1
helplessness with pain in femur head,shooting pain in right elbow to wrist worse flexing fingers,1.0,1
helplessness with pain in femur head,cold sensation down spine,1.0,1
helplessness with pain in femur head,jerking pain down left back,1.0,1
helplessness with pain in femur head,numb tingling in hands,1.0,1
helplessness with pain in femur head,shooting pain in right upper arm,1.0,1
helplessness with pain in femur head,dull pain in neck muscles,1.0,1
helplessness with pain in femur head,anxiety about heart,1.0,1
helplessness with pain in femur head,hot right hip joint,1.0,1
helplessness with pain in femur head,drawing pain in scapulae,1.0,1
helplessness with pain in femur head,drawing in tendinous expansions,1.0,1
helplessness with pain in femur head,tearing pain in left hip joint,1.0,1
helplessness with pain in femur head,convulsive contracting of limbs,1.0,1
helplessness with pain in femur head,bright red joints,1.0,1
helplessness with pain in femur head,coldness of extremities,1.0,1
helplessness with pain in femur head,tingling down left arm,1.0,1
helplessness with pain in femur head,numbness of arms,1.0,1
helplessness with pain in femur head,drawing pain in elbow joints,1.0,1
helplessness with pain in femur head,tensive pain in lumbar region worse stepping,1.0,1
helplessness with pain in femur head,bruised pain between shoulders,1.0,1
helplessness with pain in femur head,crawling in limbs,1.0,1
helplessness with pain in femur head,paralytic pain decin thumb,1.0,1
helplessness with pain in femur head,stinging in kidney region,1.0,1
helplessness with pain in femur head,cutting pain from spine to abdomen,1.0,1
helplessness with pain in femur head,coldness of ankles,1.0,1
helplessness with pain in femur head,throbbing knees,1.0,1
helplessness with pain in femur head,painful right hip joint especially to touch,1.0,1
helplessness with pain in femur head,painful knees,1.0,1
helplessness with pain in femur head,weariness,1.0,1
helplessness with pain in femur head,acuteness of senses,1.0,1
helplessness with pain in femur head,stiff legs after cold,1.0,1
helplessness with pain in femur head,heartburn down back,1.0,1
helplessness with pain in femur head,tearing pains in small of back worse by pressure,1.0,1
helplessness with pain in femur head,heavy limbs during repose,1.0,1
helplessness with pain in femur head,swollen right hip joint,1.0,1
helplessness with pain in femur head,great agitation about heart,1.0,1
helplessness with pain in femur head,hot hands,1.0,1
helplessness with pain in femur head,contracted pulse,1.0,1
helplessness with pain in femur head,painful shoulders feel sinking under weight,1.0,1
helplessness with pain in femur head,violent digging pains in chest sides worse inspiration,1.0,1
helplessness with pain in femur head,tearing pain in deep neck muscles,1.0,1
helplessness with pain in femur head,severe tearing in left humerus head,1.0,1
helplessness with pain in femur head,pain in right shoulder joint,1.0,1
helplessness with pain in femur head,pains to right ear,1.0,1
helplessness with pain in femur head,tearing pain from shoulder to wrist,1.0,1
helplessness with pain in femur head,violent digging pains in back worse inspiration,1.0,1
helplessness with pain in femur head,exhaustion,1.0,1
helplessness with pain in femur head,full pulse,1.0,1
helplessness with pain in femur head,drawing pain in right upper arm,1.0,1
helplessness with pain in femur head,anxious lamentations,1.0,1
helplessness with pain in femur head,tearing pain in scapulae,1.0,1
helplessness with pain in femur head,sweaty palms,1.0,1
helplessness with pain in femur head,hurried thought changes,1.0,1
helplessness with pain in femur head,coldness of arms,1.0,1
helplessness with pain in femur head,heavy feeling,1.0,1
helplessness with pain in femur head,formication of scalp as if hair stands on end,1.0,1
helplessness with pain in femur head,numbness in small of back to legs,1.0,1
helplessness with pain in femur head,cramping pain in forearm,1.0,1
helplessness with pain in femur head,sensation of swollen parts,1.0,1
helplessness with pain in femur head,numbness in limbs after sitting,1.0,1
helplessness with pain in femur head,stitching pain in knee joints,1.0,1
helplessness with pain in femur head,acute rheumatic fevers,1.0,1
helplessness with pain in femur head,tensive pain in sacral region worse jars,1.0,1
helplessness with pain in femur head,formication of hands,1.0,1
helplessness with pain in femur head,cold sensation between scapulae,1.0,1
helplessness with pain in femur head,inflammation in serous tissues,1.0,1
helplessness with pain in femur head,creeping pain in fingers worse writing,1.0,1
helplessness with pain in femur head,paralytic stiffness of right upper arm,1.0,1
helplessness with pain in femur head,drawing pain in limb joints,1.0,1
helplessness with pain in femur head,painful limbs during repose,1.0,1
helplessness with pain in femur head,great thirst for cold water,1.0,1
helplessness with pain in femur head,cold fingers,1.0,1
helplessness with pain in femur head,numbness down left arm,1.0,1
helplessness with pain in femur head,transient bone pains in long bones,1.0,1
helplessness with pain in femur head,intolerable pains driving to delirium,1.0,1
helplessness with pain in femur head,feet go to sleep while walking,1.0,1
helplessness with pain in femur head,lost sensation in fingers,1.0,1
helplessness with pain in femur head,drawing pains in muscles of neck,1.0,1
helplessness with pain in femur head,rheumatism of facial muscles sensitive to touch,1.0,1
helplessness with pain in femur head,pressive pain in lumbar region worse stepping,1.0,1
helplessness with pain in femur head,cold sweat on toes,1.0,1
helplessness with pain in femur head,small pulse,1.0,1
helplessness with pain in femur head,variable humor,1.0,1
helplessness with pain in femur head,dull pain in right elbow to wrist worse flexing fingers,1.0,1
helplessness with pain in femur head,constriction about chest,1.0,1
helplessness with pain in femur head,formication down back,1.0,1
helplessness with pain in femur head,drawing pain in shoulder joints,1.0,1
helplessness with pain in femur head,drawing pain in wrists,1.0,1
helplessness with pain in femur head,intense pain down left arm,1.0,1
helplessness with pain in femur head,formication of arms,1.0,1
helplessness with pain in femur head,hot dry skin,1.0,1
helplessness with pain in femur head,tension about ankles,1.0,1
helplessness with pain in femur head,sore neck painful to touch,1.0,1
helplessness with pain in femur head,coldness of feet,1.0,1
helplessness with pain in femur head,drawing pain in left hip joint,1.0,1
helplessness with pain in femur head,great sadness,1.0,1
helplessness with pain in femur head,vexation with self,1.0,1
helplessness with pain in femur head,cold sweat on arms,1.0,1
helplessness with pain in femur head,bruised pain down back,1.0,1
helplessness with pain in femur head,fear of death,1.0,1
helplessness with pain in femur head,intermittent pulse,1.0,1
helplessness with pain in femur head,digging pain down left back,1.0,1
helplessness with pain in femur head,confused ideas,1.0,1
helplessness with pain in femur head,intolerable pain,1.0,1
helplessness with pain in femur head,little difficulties insurmountable,1.0,1
helplessness with pain in femur head,tired limbs during repose,1.0,1
helplessness with pain in femur head,great anxiety,1.0,1
helplessness with pain in femur head,ophthalmia from cold dry winds,1.0,1
helplessness with pain in femur head,head insecurity due to lack of muscle control worse toward night,1.0,1
helplessness with pain in femur head,cold sweat on soles,1.0,1
helplessness with pain in femur head,bruised pain in last lumbar vertebra,1.0,1
helplessness with pain in femur head,dull pain in back muscles,1.0,1
helplessness with pain in femur head,death-like oppression about heart,1.0,1
helplessness with pain in femur head,noise aggravates,1.0,1
helplessness with pain in femur head,swollen knees,1.0,1
helplessness with pain in femur head,heavy pain in neck muscles,1.0,1
helplessness with pain in femur head,effective early before disease localization,1.0,1
helplessness with pain in femur head,paralytic drawing in feet,1.0,1
helplessness with pain in femur head,knife-like pain in knee joints,1.0,1
helplessness with pain in femur head,numbness of whole limb after sitting,1.0,1
helplessness with pain in femur head,tearing pain from shoulder to forearm,1.0,1
helplessness with pain in femur head,tingling with shooting pains,1.0,1
helplessness with pain in femur head,sleeplessness from knee pain must sit up,1.0,1
helplessness with pain in femur head,stiffness worse on motion,1.0,1
helplessness with pain in femur head,bad effects of cold dry winds,1.0,1
helplessness with pain in femur head,dreadful apprehension,1.0,1
helplessness with pain in femur head,deep red vessels,1.0,1
helplessness with pain in femur head,tearing pain in wrists,1.0,1
helplessness with pain in femur head,lameness of affected parts,1.0,1
helplessness with pain in femur head,constriction about precordia,1.0,1
drawing pain in wrists,lack of power in limbs after sitting,1.0,1
drawing pain in wrists,tension as if bandaged when walking,1.0,1
drawing pain in wrists,patient feels overpowered,1.0,1
drawing pain in wrists,prickling in wrist,1.0,1
