### Cluster 58 — Symptoms (132)
Symptom,Frequency 
drawing pain to ear,tearing in teeth,1.0,1
drawing pain to ear,bruised pain in os coccyx,1.0,1
drawing pain to ear,aching in hip joints as if dislocated,1.0,1
drawing pain to ear,indurations of finger tendons,1.0,1
drawing pain to ear,weakness in single parts,1.0,1
drawing pain to ear,shoulder pain preventing motion,1.0,1
drawing pain to ear,painful numbness of thumb,1.0,1
drawing pain to ear,gout in hands,1.0,1
drawing pain to ear,tearing in shoulder blades,1.0,1
drawing pain to ear,sprained pain in back,1.0,1
tearing pain to linea alba,bruised pain in thighs in morning,1.0,1
tearing pain to linea alba,tension in right side of neck,1.0,1
tearing pain to linea alba,stitches in left lumbar region,1.0,1
tearing pain to linea alba,tension in ankle joints,1.0,1
tearing pain to linea alba,rheumatic aching in shoulder,1.0,1
tearing pain to linea alba,fingers half-closed,1.0,1
tearing pain to linea alba,paralysis of face,1.0,1
tearing pain to linea alba,thigh pain better by warmth of bed,1.0,1
tearing pain to linea alba,tension in heel,1.0,1
tearing pain to linea alba,muscles feel as if bound,1.0,1
tearing pain to linea alba,backache in coccyx,1.0,1
tearing pain to linea alba,sensation as if sharp crust struck spine,1.0,1
tearing pain to linea alba,drawing pain to cheek,1.0,1
tearing pain to linea alba,pain in loins as if bound by hands,1.0,1
tearing pain to linea alba,tearing in thighs,1.0,1
tearing pain to linea alba,griping clawing about elbow,1.0,1
tearing pain to linea alba,head drawn to right side,1.0,1
tearing pain to linea alba,cannot get into easy position,1.0,1
tearing pain to linea alba,drawing in hands,1.0,1
tearing pain to linea alba,cough affects back of sternum,1.0,1
tearing pain to linea alba,jaw stiff,1.0,1
tearing pain to linea alba,cutting stitches toward toes,1.0,1
tearing pain to linea alba,paralysis of deltoid muscle,1.0,1
tearing pain to linea alba,tendo achillis cramps waken from sleep,1.0,1
tearing pain to linea alba,drawing sticking pain in finger joints,1.0,1
tearing pain to linea alba,tearing pain along lumbar vertebrae,1.0,1
tearing pain to linea alba,contractions of finger tendons,1.0,1
tearing pain to linea alba,leg pain worse in open air,1.0,1
tearing pain to linea alba,drawing in legs,1.0,1
tearing pain to linea alba,tension in knee joints,1.0,1
tearing pain to linea alba,back pain as if from lifting,1.0,1
tearing pain to linea alba,drawing in thighs,1.0,1
tearing pain to linea alba,pains in malar bones,1.0,1
tearing pain to linea alba,tearing pains shift rapidly,1.0,1
tearing pain to linea alba,tearing pains change place often,1.0,1
tearing pain to linea alba,paralysis of vocal cords,1.0,1
tearing pain to linea alba,rheumatism of face,1.0,1
tearing pain to linea alba,drawing from knee to malleolus,1.0,1
tearing pain to linea alba,sore bruised pain on side lain on at night,1.0,1
tearing pain to linea alba,cramps in tendo achillis,1.0,1
tearing pain to linea alba,leg pain better by warmth of bed,1.0,1
tearing pain to linea alba,tensive pain in forearms,1.0,1
tearing pain to linea alba,single stitches in shin bone,1.0,1
tearing pain to linea alba,rheumatic conditions with paralytic tendency,1.0,1
tearing pain to linea alba,jaw lame,1.0,1
tearing pain to linea alba,great uneasiness of limbs,1.0,1
tearing pain to linea alba,gouty pains in limbs,1.0,1
tearing pain to linea alba,numbness of ankles,1.0,1
tearing pain to linea alba,burning stitches in great toe,1.0,1
tearing pain to linea alba,nightly burning tearing in shins,1.0,1
tearing pain to linea alba,patient springs out of bed,1.0,1
tearing pain to linea alba,knee pain worse when beginning to walk,1.0,1
tearing pain to linea alba,great restlessness in evening,1.0,1
tearing pain to linea alba,cramps in calves in morning in bed,1.0,1
tearing pain to linea alba,pains in zygomatic arch,1.0,1
tearing pain to linea alba,drawing pain in glenoid cavity of jaw,1.0,1
tearing pain to linea alba,cramps in sole of right foot,1.0,1
tearing pain to linea alba,gouty tearing in feet,1.0,1
tearing pain to linea alba,paralysis of arms,1.0,1
tearing pain to linea alba,darting pain in os coccyx,1.0,1
tearing pain to linea alba,contractions of flexors,1.0,1
tearing pain to linea alba,cough feels as if it tears chest,1.0,1
tearing pain to linea alba,drawing in shoulder blades,1.0,1
tearing pain to linea alba,rheumatic contraction of tendons antidoted by guaiac,1.0,1
tearing pain to linea alba,pinching crampy pain in buttocks,1.0,1
tearing pain to linea alba,pressure in shoulders,1.0,1
tearing pain to linea alba,pain in middle of spine on swallowing,1.0,1
tearing pain to linea alba,tearing pain in back of neck,1.0,1
tearing pain to linea alba,painful stiffness of back,1.0,1
tearing pain to linea alba,abundance of warty growths,1.0,1
tearing pain to linea alba,stitching pains in hip joints,1.0,1
tearing pain to linea alba,contractions of limbs,1.0,1
tearing pain to linea alba,pressing cramp-like pain in kidney region,1.0,1
tearing pain to linea alba,tearing pains in joints,1.0,1
tearing pain to linea alba,sticking pain inward,1.0,1
tearing pain to linea alba,painful numbness of index finger,1.0,1
tearing pain to linea alba,drawing in feet,1.0,1
tearing pain to linea alba,cramps in tendo achillis at 2 a.m.,1.0,1
tearing pain to linea alba,cough affects throat,1.0,1
tearing pain to linea alba,rheumatism of lower jaw,1.0,1
tearing pain to linea alba,painful stiffness of sacrum,1.0,1
tearing pain to linea alba,tearing boring pain in lower leg with movement,1.0,1
tearing pain to linea alba,dull pain in os coccyx,1.0,1
tearing pain to linea alba,pain in left hip joint as if wrenched,1.0,1
tearing pain to linea alba,drawing in forearms,1.0,1
tearing pain to linea alba,ulcerative pain in heels,1.0,1
tearing pain to linea alba,gouty deposits,1.0,1
tearing pain to linea alba,severe tearing in tendons under right calf,1.0,1
tearing pain to linea alba,pain in elbow joints,1.0,1
tearing pain to linea alba,ankle pain better from walking,1.0,1
tearing pain to linea alba,knee pain better by warmth of bed,1.0,1
tearing pain to linea alba,pains in superior maxilla bones,1.0,1
tearing pain to linea alba,pains in shoulder when dressing in morning,1.0,1
tearing pain to linea alba,foot pain worse in open air,1.0,1
tearing pain to linea alba,pain in occiput,1.0,1
tearing pain to linea alba,prosopalgia,1.0,1
tearing pain to linea alba,tearing in forearms,1.0,1
tearing pain to linea alba,stiffness worse on rising from chair,1.0,1
tearing pain to linea alba,knee pain worse in open air,1.0,1
tearing pain to linea alba,tendons of knees seem too short,1.0,1
tearing pain to linea alba,bruised pain in legs in morning,1.0,1
tearing pain to linea alba,cannot move fingers by will power,1.0,1
tearing pain to linea alba,stitches in teeth,1.0,1
tearing pain to linea alba,stitches in sternum from lifting,1.0,1
tearing pain to linea alba,cracking in knees on walking,1.0,1
tearing pain to linea alba,paralysis of hands,1.0,1
tearing pain to linea alba,pinching crampy pain in lumbar region,1.0,1
tearing pain to linea alba,knee pain better from continual motion,1.0,1
tearing pain to linea alba,pain in ankle when sitting,1.0,1
tearing pain to linea alba,stiffness in hollow of knee,1.0,1
tearing pain to linea alba,drawing pain to ear,1.0,1
tearing pain to linea alba,swelling of small joints of foot,1.0,1
tearing pain to linea alba,knee pain worse when sitting,1.0,1
tearing pain to linea alba,foot pain better by warmth of bed,1.0,1
tearing pain to linea alba,pain in throat,1.0,1
tearing pain to linea alba,severe pressive pain in ball of great toe,1.0,1
tearing pain to linea alba,elbow pain worse from warmth,1.0,1
tearing pain to linea alba,stitches in sternum from deep breathing,1.0,1
tearing pain to linea alba,gouty tearing in lower leg,1.0,1
tearing pain to linea alba,thigh pain worse in open air,1.0,1
tearing pain to linea alba,tensive pain in hollow of knee,1.0,1
tearing pain to linea alba,tearing in teeth,1.0,1
tearing pain to linea alba,bruised pain in os coccyx,1.0,1
tearing pain to linea alba,aching in hip joints as if dislocated,1.0,1
tearing pain to linea alba,indurations of finger tendons,1.0,1
tearing pain to linea alba,weakness in single parts,1.0,1
tearing pain to linea alba,shoulder pain preventing motion,1.0,1
tearing pain to linea alba,painful numbness of thumb,1.0,1
tearing pain to linea alba,gout in hands,1.0,1
tearing pain to linea alba,tearing in shoulder blades,1.0,1
tearing pain to linea alba,sprained pain in back,1.0,1
drawing in shoulder blades,bruised pain in thighs in morning,1.0,1
drawing in shoulder blades,tension in right side of neck,1.0,1
drawing in shoulder blades,stitches in left lumbar region,1.0,1
drawing in shoulder blades,tension in ankle joints,1.0,1
drawing in shoulder blades,rheumatic aching in shoulder,1.0,1
drawing in shoulder blades,fingers half-closed,1.0,1
drawing in shoulder blades,paralysis of face,1.0,1
drawing in shoulder blades,thigh pain better by warmth of bed,1.0,1
drawing in shoulder blades,tension in heel,1.0,1
drawing in shoulder blades,muscles feel as if bound,1.0,1
drawing in shoulder blades,backache in coccyx,1.0,1
drawing in shoulder blades,sensation as if sharp crust struck spine,1.0,1
drawing in shoulder blades,drawing pain to cheek,1.0,1
drawing in shoulder blades,pain in loins as if bound by hands,1.0,1
drawing in shoulder blades,tearing in thighs,1.0,1
drawing in shoulder blades,griping clawing about elbow,1.0,1
drawing in shoulder blades,head drawn to right side,1.0,1
drawing in shoulder blades,cannot get into easy position,1.0,1
drawing in shoulder blades,drawing in hands,1.0,1
drawing in shoulder blades,cough affects back of sternum,1.0,1
drawing in shoulder blades,jaw stiff,1.0,1
drawing in shoulder blades,cutting stitches toward toes,1.0,1
drawing in shoulder blades,paralysis of deltoid muscle,1.0,1
drawing in shoulder blades,tendo achillis cramps waken from sleep,1.0,1
drawing in shoulder blades,drawing sticking pain in finger joints,1.0,1
drawing in shoulder blades,tearing pain along lumbar vertebrae,1.0,1
drawing in shoulder blades,contractions of finger tendons,1.0,1
drawing in shoulder blades,leg pain worse in open air,1.0,1
drawing in shoulder blades,drawing in legs,1.0,1
drawing in shoulder blades,tension in knee joints,1.0,1
drawing in shoulder blades,back pain as if from lifting,1.0,1
drawing in shoulder blades,drawing in thighs,1.0,1
drawing in shoulder blades,pains in malar bones,1.0,1
drawing in shoulder blades,tearing pains shift rapidly,1.0,1
drawing in shoulder blades,tearing pains change place often,1.0,1
drawing in shoulder blades,paralysis of vocal cords,1.0,1
drawing in shoulder blades,rheumatism of face,1.0,1
drawing in shoulder blades,drawing from knee to malleolus,1.0,1
drawing in shoulder blades,sore bruised pain on side lain on at night,1.0,1
drawing in shoulder blades,cramps in tendo achillis,1.0,1
drawing in shoulder blades,leg pain better by warmth of bed,1.0,1
drawing in shoulder blades,tensive pain in forearms,1.0,1
drawing in shoulder blades,single stitches in shin bone,1.0,1
drawing in shoulder blades,rheumatic conditions with paralytic tendency,1.0,1
drawing in shoulder blades,jaw lame,1.0,1
drawing in shoulder blades,great uneasiness of limbs,1.0,1
drawing in shoulder blades,gouty pains in limbs,1.0,1
drawing in shoulder blades,numbness of ankles,1.0,1
drawing in shoulder blades,burning stitches in great toe,1.0,1
drawing in shoulder blades,nightly burning tearing in shins,1.0,1
drawing in shoulder blades,patient springs out of bed,1.0,1
drawing in shoulder blades,knee pain worse when beginning to walk,1.0,1
drawing in shoulder blades,great restlessness in evening,1.0,1
drawing in shoulder blades,cramps in calves in morning in bed,1.0,1
drawing in shoulder blades,pains in zygomatic arch,1.0,1
drawing in shoulder blades,drawing pain in glenoid cavity of jaw,1.0,1
drawing in shoulder blades,cramps in sole of right foot,1.0,1
drawing in shoulder blades,gouty tearing in feet,1.0,1
drawing in shoulder blades,paralysis of arms,1.0,1
drawing in shoulder blades,darting pain in os coccyx,1.0,1
drawing in shoulder blades,contractions of flexors,1.0,1
drawing in shoulder blades,cough feels as if it tears chest,1.0,1
drawing in shoulder blades,tearing pain to linea alba,1.0,1
drawing in shoulder blades,rheumatic contraction of tendons antidoted by guaiac,1.0,1
drawing in shoulder blades,pinching crampy pain in buttocks,1.0,1
drawing in shoulder blades,pressure in shoulders,1.0,1
drawing in shoulder blades,pain in middle of spine on swallowing,1.0,1
drawing in shoulder blades,tearing pain in back of neck,1.0,1
drawing in shoulder blades,painful stiffness of back,1.0,1
drawing in shoulder blades,abundance of warty growths,1.0,1
drawing in shoulder blades,stitching pains in hip joints,1.0,1
drawing in shoulder blades,contractions of limbs,1.0,1
drawing in shoulder blades,pressing cramp-like pain in kidney region,1.0,1
drawing in shoulder blades,tearing pains in joints,1.0,1
drawing in shoulder blades,sticking pain inward,1.0,1
drawing in shoulder blades,painful numbness of index finger,1.0,1
drawing in shoulder blades,drawing in feet,1.0,1
drawing in shoulder blades,cramps in tendo achillis at 2 a.m.,1.0,1
