### Cluster 33 — Symptoms (87)
Symptom,Frequency 
sticking in sacrum,violent bruised pain in elbow,1.0,1
sticking in sacrum,swelling in ankles,1.0,1
sticking in sacrum,sticking in wrist,1.0,1
sticking in sacrum,tearing pain in joints,1.0,1
sticking in sacrum,sticking pain in thighs,1.0,1
sticking in sacrum,stiffness in hips,1.0,1
sticking in sacrum,violent bruised pain in hips,1.0,1
sticking in sacrum,pain as from overlifting in small of back,1.0,1
sticking in sacrum,sticking in hands,1.0,1
sticking in sacrum,stiffness of shoulder,1.0,1
sticking in sacrum,violent bruised pain in ankles,1.0,1
sticking in sacrum,headache worse in open air,1.0,1
sticking in sacrum,tearing pain in hips,1.0,1
sticking in sacrum,swelling of fingers,1.0,1
sticking in sacrum,drawing pain in wrist,1.0,1
sticking in sacrum,stiffness in fingers,1.0,1
sticking in sacrum,drawing pain in arms,1.0,1
sticking in sacrum,drawing pain in hands,1.0,1
sticking in sacrum,rheumatism of muscles of neck,1.0,1
sticking in sacrum,sticking pain in joints,1.0,1
sticking in sacrum,sticking between shoulder blades,1.0,1
sticking in sacrum,sticking pain in nape of neck,1.0,1
sticking in sacrum,tearing pain in shoulder,1.0,1
sticking in sacrum,tearing pain in elbow,1.0,1
sticking in sacrum,gouty pain in wrist,1.0,1
sticking in sacrum,swelling in knees,1.0,1
sticking in sacrum,violent bruised pain in legs,1.0,1
sticking in sacrum,psoric origin,1.0,1
sticking in sacrum,drawing pain in feet,1.0,1
sticking in sacrum,violent bruised pain in joints,1.0,1
sticking in sacrum,sticking in shoulders,1.0,1
sticking in sacrum,pressure in sacrum,1.0,1
sticking in sacrum,stiffness in legs,1.0,1
sticking in sacrum,drawing pain in nape of neck,1.0,1
sticking in sacrum,boring pain,1.0,1
sticking in sacrum,can only turn head to one side,1.0,1
sticking in sacrum,burning of skin,1.0,1
sticking in sacrum,stiffness in elbow,1.0,1
sticking in sacrum,pain as from a sprain in nape of neck,1.0,1
sticking in sacrum,gouty pain in hands,1.0,1
sticking in sacrum,gouty pain in fingers,1.0,1
sticking in sacrum,pain as from a sprain in shoulder,1.0,1
sticking in sacrum,violent bruised pain in knees,1.0,1
sticking in sacrum,drawing pain in legs,1.0,1
sticking in sacrum,violent bruised pain in thighs,1.0,1
sticking in sacrum,worse in open air,1.0,1
pain as from a sprain in nape of neck,sticking pain in small of back,1.0,1
pain as from a sprain in nape of neck,rheumatism of joints,1.0,1
pain as from a sprain in nape of neck,sticking pain in knees,1.0,1
pain as from a sprain in nape of neck,stiffness in feet,1.0,1
pain as from a sprain in nape of neck,drawing pain in fingers,1.0,1
pain as from a sprain in nape of neck,violent bruised pain in feet,1.0,1
pain as from a sprain in nape of neck,swelling of hands,1.0,1
pain as from a sprain in nape of neck,drawing pain in ankles,1.0,1
pain as from a sprain in nape of neck,sticking pain in ankles,1.0,1
pain as from a sprain in nape of neck,itching of skin,1.0,1
pain as from a sprain in nape of neck,tearing pain in ankles,1.0,1
pain as from a sprain in nape of neck,sticking pain in legs,1.0,1
pain as from a sprain in nape of neck,violent bruised pain in back,1.0,1
pain as from a sprain in nape of neck,sticking pain in arms,1.0,1
pain as from a sprain in nape of neck,tearing pain in thighs,1.0,1
pain as from a sprain in nape of neck,rheumatism of shoulder,1.0,1
pain as from a sprain in nape of neck,sticking pain in hips,1.0,1
pain as from a sprain in nape of neck,headache worse lying on back,1.0,1
pain as from a sprain in nape of neck,tearing pain in nape of neck,1.0,1
pain as from a sprain in nape of neck,pressive pain in small of back,1.0,1
pain as from a sprain in nape of neck,tearing in wrist,1.0,1
pain as from a sprain in nape of neck,chronic cases,1.0,1
pain as from a sprain in nape of neck,gouty pain in feet,1.0,1
pain as from a sprain in nape of neck,pain as from a sprain in shoulders,1.0,1
pain as from a sprain in nape of neck,gouty diathesis,1.0,1
pain as from a sprain in nape of neck,chronic articular rheumatism,1.0,1
pain as from a sprain in nape of neck,suppressed eruptions,1.0,1
pain as from a sprain in nape of neck,sticking in fingers,1.0,1
pain as from a sprain in nape of neck,sticking pain in feet,1.0,1
pain as from a sprain in nape of neck,drawing pain in all joints,1.0,1
pain as from a sprain in nape of neck,pressive pain,1.0,1
pain as from a sprain in nape of neck,pressure between shoulder blades,1.0,1
pain as from a sprain in nape of neck,can hardly rise from a seat,1.0,1
pain as from a sprain in nape of neck,stiffness in hands,1.0,1
pain as from a sprain in nape of neck,violent bruised pain in sacrum,1.0,1
pain as from a sprain in nape of neck,sticking pain in elbow,1.0,1
pain as from a sprain in nape of neck,pressing pain in nape of neck,1.0,1
pain as from a sprain in nape of neck,violent bruised pain in arms,1.0,1
pain as from a sprain in nape of neck,stiffness in wrist,1.0,1
pain as from a sprain in nape of neck,psoric manifestations,1.0,1
pain as from a sprain in nape of neck,violent bruised pain in elbow,1.0,1
pain as from a sprain in nape of neck,swelling in ankles,1.0,1
pain as from a sprain in nape of neck,sticking in wrist,1.0,1
pain as from a sprain in nape of neck,tearing pain in joints,1.0,1
pain as from a sprain in nape of neck,sticking pain in thighs,1.0,1
pain as from a sprain in nape of neck,stiffness in hips,1.0,1
pain as from a sprain in nape of neck,violent bruised pain in hips,1.0,1
pain as from a sprain in nape of neck,pain as from overlifting in small of back,1.0,1
pain as from a sprain in nape of neck,sticking in hands,1.0,1
pain as from a sprain in nape of neck,stiffness of shoulder,1.0,1
pain as from a sprain in nape of neck,violent bruised pain in ankles,1.0,1
pain as from a sprain in nape of neck,sticking in sacrum,1.0,1
pain as from a sprain in nape of neck,headache worse in open air,1.0,1
pain as from a sprain in nape of neck,tearing pain in hips,1.0,1
pain as from a sprain in nape of neck,swelling of fingers,1.0,1
pain as from a sprain in nape of neck,drawing pain in wrist,1.0,1
pain as from a sprain in nape of neck,stiffness in fingers,1.0,1
pain as from a sprain in nape of neck,drawing pain in arms,1.0,1
pain as from a sprain in nape of neck,drawing pain in hands,1.0,1
pain as from a sprain in nape of neck,rheumatism of muscles of neck,1.0,1
pain as from a sprain in nape of neck,sticking pain in joints,1.0,1
pain as from a sprain in nape of neck,sticking between shoulder blades,1.0,1
pain as from a sprain in nape of neck,sticking pain in nape of neck,1.0,1
pain as from a sprain in nape of neck,tearing pain in shoulder,1.0,1
pain as from a sprain in nape of neck,tearing pain in elbow,1.0,1
pain as from a sprain in nape of neck,gouty pain in wrist,1.0,1
pain as from a sprain in nape of neck,swelling in knees,1.0,1
pain as from a sprain in nape of neck,violent bruised pain in legs,1.0,1
pain as from a sprain in nape of neck,psoric origin,1.0,1
pain as from a sprain in nape of neck,drawing pain in feet,1.0,1
pain as from a sprain in nape of neck,violent bruised pain in joints,1.0,1
pain as from a sprain in nape of neck,sticking in shoulders,1.0,1
pain as from a sprain in nape of neck,pressure in sacrum,1.0,1
pain as from a sprain in nape of neck,stiffness in legs,1.0,1
pain as from a sprain in nape of neck,drawing pain in nape of neck,1.0,1
pain as from a sprain in nape of neck,boring pain,1.0,1
pain as from a sprain in nape of neck,can only turn head to one side,1.0,1
pain as from a sprain in nape of neck,burning of skin,1.0,1
pain as from a sprain in nape of neck,stiffness in elbow,1.0,1
pain as from a sprain in nape of neck,gouty pain in hands,1.0,1
pain as from a sprain in nape of neck,gouty pain in fingers,1.0,1
pain as from a sprain in nape of neck,pain as from a sprain in shoulder,1.0,1
pain as from a sprain in nape of neck,violent bruised pain in knees,1.0,1
pain as from a sprain in nape of neck,drawing pain in legs,1.0,1
pain as from a sprain in nape of neck,violent bruised pain in thighs,1.0,1
pain as from a sprain in nape of neck,worse in open air,1.0,1
drawing pain in ankles,sticking pain in small of back,1.0,1
drawing pain in ankles,rheumatism of joints,1.0,1
drawing pain in ankles,sticking pain in knees,1.0,1
drawing pain in ankles,stiffness in feet,1.0,1
drawing pain in ankles,drawing pain in fingers,1.0,1
drawing pain in ankles,violent bruised pain in feet,1.0,1
drawing pain in ankles,swelling of hands,1.0,1
drawing pain in ankles,sticking pain in ankles,1.0,1
drawing pain in ankles,itching of skin,1.0,1
drawing pain in ankles,tearing pain in ankles,1.0,1
drawing pain in ankles,sticking pain in legs,1.0,1
drawing pain in ankles,violent bruised pain in back,1.0,1
drawing pain in ankles,sticking pain in arms,1.0,1
drawing pain in ankles,tearing pain in thighs,1.0,1
drawing pain in ankles,rheumatism of shoulder,1.0,1
drawing pain in ankles,sticking pain in hips,1.0,1
drawing pain in ankles,headache worse lying on back,1.0,1
drawing pain in ankles,tearing pain in nape of neck,1.0,1
drawing pain in ankles,pressive pain in small of back,1.0,1
drawing pain in ankles,tearing in wrist,1.0,1
drawing pain in ankles,chronic cases,1.0,1
drawing pain in ankles,gouty pain in feet,1.0,1
drawing pain in ankles,pain as from a sprain in shoulders,1.0,1
drawing pain in ankles,gouty diathesis,1.0,1
drawing pain in ankles,chronic articular rheumatism,1.0,1
drawing pain in ankles,suppressed eruptions,1.0,1
drawing pain in ankles,sticking in fingers,1.0,1
drawing pain in ankles,sticking pain in feet,1.0,1
drawing pain in ankles,drawing pain in all joints,1.0,1
drawing pain in ankles,pressive pain,1.0,1
drawing pain in ankles,pressure between shoulder blades,1.0,1
drawing pain in ankles,can hardly rise from a seat,1.0,1
drawing pain in ankles,stiffness in hands,1.0,1
drawing pain in ankles,violent bruised pain in sacrum,1.0,1
drawing pain in ankles,sticking pain in elbow,1.0,1
drawing pain in ankles,pressing pain in nape of neck,1.0,1
drawing pain in ankles,violent bruised pain in arms,1.0,1
drawing pain in ankles,stiffness in wrist,1.0,1
drawing pain in ankles,psoric manifestations,1.0,1
drawing pain in ankles,violent bruised pain in elbow,1.0,1
drawing pain in ankles,swelling in ankles,1.0,1
drawing pain in ankles,sticking in wrist,1.0,1
drawing pain in ankles,tearing pain in joints,1.0,1
drawing pain in ankles,sticking pain in thighs,1.0,1
drawing pain in ankles,stiffness in hips,1.0,1
drawing pain in ankles,violent bruised pain in hips,1.0,1
drawing pain in ankles,pain as from overlifting in small of back,1.0,1
drawing pain in ankles,sticking in hands,1.0,1
drawing pain in ankles,stiffness of shoulder,1.0,1
drawing pain in ankles,violent bruised pain in ankles,1.0,1
drawing pain in ankles,sticking in sacrum,1.0,1
drawing pain in ankles,headache worse in open air,1.0,1
drawing pain in ankles,tearing pain in hips,1.0,1
drawing pain in ankles,swelling of fingers,1.0,1
drawing pain in ankles,drawing pain in wrist,1.0,1
drawing pain in ankles,stiffness in fingers,1.0,1
drawing pain in ankles,drawing pain in arms,1.0,1
drawing pain in ankles,drawing pain in hands,1.0,1
drawing pain in ankles,rheumatism of muscles of neck,1.0,1
drawing pain in ankles,sticking pain in joints,1.0,1
drawing pain in ankles,sticking between shoulder blades,1.0,1
drawing pain in ankles,sticking pain in nape of neck,1.0,1
drawing pain in ankles,tearing pain in shoulder,1.0,1
drawing pain in ankles,tearing pain in elbow,1.0,1
drawing pain in ankles,gouty pain in wrist,1.0,1
drawing pain in ankles,swelling in knees,1.0,1
drawing pain in ankles,violent bruised pain in legs,1.0,1
drawing pain in ankles,psoric origin,1.0,1
drawing pain in ankles,drawing pain in feet,1.0,1
drawing pain in ankles,violent bruised pain in joints,1.0,1
drawing pain in ankles,sticking in shoulders,1.0,1
drawing pain in ankles,pressure in sacrum,1.0,1
drawing pain in ankles,stiffness in legs,1.0,1
drawing pain in ankles,drawing pain in nape of neck,1.0,1
drawing pain in ankles,boring pain,1.0,1
drawing pain in ankles,can only turn head to one side,1.0,1
drawing pain in ankles,burning of skin,1.0,1
drawing pain in ankles,stiffness in elbow,1.0,1
drawing pain in ankles,pain as from a sprain in nape of neck,1.0,1
drawing pain in ankles,gouty pain in hands,1.0,1
drawing pain in ankles,gouty pain in fingers,1.0,1
drawing pain in ankles,pain as from a sprain in shoulder,1.0,1
drawing pain in ankles,violent bruised pain in knees,1.0,1
drawing pain in ankles,drawing pain in legs,1.0,1
drawing pain in ankles,violent bruised pain in thighs,1.0,1
drawing pain in ankles,worse in open air,1.0,1
chronic cases,sticking pain in small of back,0.5,1
chronic cases,rheumatism of joints,0.5,1
chronic cases,sticking pain in knees,0.5,1
chronic cases,stiffness in feet,0.5,1
chronic cases,drawing pain in fingers,0.5,1
chronic cases,violent bruised pain in feet,0.5,1
chronic cases,swelling of hands,0.5,1
chronic cases,drawing pain in ankles,0.5,1
chronic cases,sticking pain in ankles,0.5,1
chronic cases,itching of skin,0.5,1
chronic cases,tearing pain in ankles,0.5,1
chronic cases,sticking pain in legs,0.5,1
chronic cases,violent bruised pain in back,0.5,1
chronic cases,sticking pain in arms,0.5,1
chronic cases,tearing pain in thighs,0.5,1
chronic cases,rheumatism of shoulder,0.5,1
chronic cases,sticking pain in hips,0.5,1
chronic cases,headache worse lying on back,0.5,1
chronic cases,tearing pain in nape of neck,0.5,1
chronic cases,pressive pain in small of back,0.5,1
chronic cases,tearing in wrist,0.5,1
chronic cases,gouty pain in feet,0.5,1
chronic cases,pain as from a sprain in shoulders,0.5,1
chronic cases,gouty diathesis,0.5,1
chronic cases,chronic articular rheumatism,0.5,1
chronic cases,suppressed eruptions,0.5,1
chronic cases,sticking in fingers,0.5,1
chronic cases,sticking pain in feet,0.5,1
chronic cases,drawing pain in all joints,0.5,1
chronic cases,pressive pain,0.5,1
chronic cases,pressure between shoulder blades,0.5,1
chronic cases,can hardly rise from a seat,0.5,1
chronic cases,stiffness in hands,0.5,1
chronic cases,violent bruised pain in sacrum,0.5,1
chronic cases,sticking pain in elbow,0.5,1
chronic cases,pressing pain in nape of neck,0.5,1
chronic cases,violent bruised pain in arms,0.5,1
chronic cases,stiffness in wrist,0.5,1
chronic cases,psoric manifestations,0.5,1
chronic cases,violent bruised pain in elbow,0.5,1
chronic cases,swelling in ankles,0.5,1
chronic cases,sticking in wrist,0.5,1
