### Cluster 17 — Symptoms (127)
Symptom,Frequency 
cannot bear slightest motion,cracking of lower limb joints,1.0,1
cannot bear slightest motion,heat,1.0,1
cannot bear slightest motion,backache worse when walking,1.0,1
cannot bear slightest motion,patient is irritable,1.0,1
cannot bear slightest motion,pain in heart as if weighed down,1.0,1
cannot bear slightest motion,swelling around malleoli,1.0,1
cannot bear slightest motion,pain in knees better by drawing feet up,1.0,1
cannot bear slightest motion,one cheek red,1.0,1
cannot bear slightest motion,finger joints swollen,1.0,1
cannot bear slightest motion,faintness about heart,1.0,1
cannot bear slightest motion,cold perspiration in palms,1.0,1
cannot bear slightest motion,bruised sensation in loins,1.0,1
cannot bear slightest motion,patient is peevish,1.0,1
cannot bear slightest motion,restlessness of legs at night,1.0,1
cannot bear slightest motion,fretful,1.0,1
cannot bear slightest motion,toothache worse from cold water,1.0,1
cannot bear slightest motion,feet paralysis worse at night,1.0,1
cannot bear slightest motion,right arm asleep on waking,1.0,1
cannot bear slightest motion,arthritic ophthalmia early in attack,1.0,1
cannot bear slightest motion,adults sensitive to pain,1.0,1
cannot bear slightest motion,lameness at night,1.0,1
cannot bear slightest motion,backache worse when stooping,1.0,1
cannot bear slightest motion,stitches from knees to ankles,1.0,1
cannot bear slightest motion,arms go to sleep,1.0,1
cannot bear slightest motion,patient whines continually,1.0,1
cannot bear slightest motion,bruised pain in joints,1.0,1
cannot bear slightest motion,indescribable pain in thighs on rising,1.0,1
cannot bear slightest motion,thorax feels beaten,1.0,1
cannot bear slightest motion,one cheek bright red,1.0,1
cannot bear slightest motion,drawing stinging in back,1.0,1
cannot bear slightest motion,numbness in arm,1.0,1
cannot bear slightest motion,tearing pain in whole leg,1.0,1
cannot bear slightest motion,feet pain requires lying down,1.0,1
cannot bear slightest motion,arms are numb,1.0,1
cannot bear slightest motion,redness around malleoli,1.0,1
cannot bear slightest motion,prostration while pain lasts,1.0,1
cannot bear slightest motion,bruised pain in thighs,1.0,1
cannot bear slightest motion,great weakness while pain lasts,1.0,1
cannot bear slightest motion,patient unruly,1.0,1
cannot bear slightest motion,stitches in right arm to shoulder,1.0,1
cannot bear slightest motion,tearing pain in flexors of forearm after waking,1.0,1
cannot bear slightest motion,faintness,1.0,1
cannot bear slightest motion,finger joints red,1.0,1
cannot bear slightest motion,adults whine and complain,1.0,1
cannot bear slightest motion,stiffness of arm as if going to sleep,1.0,1
cannot bear slightest motion,violent rheumatic pains at night,1.0,1
cannot bear slightest motion,excessive impressionability,1.0,1
cannot bear slightest motion,hot sweat especially while sleeping,1.0,1
cannot bear slightest motion,rheumatic toothache,1.0,1
cannot bear slightest motion,unendurable pains in loins at night,1.0,1
cannot bear slightest motion,sprained pain in index finger,1.0,1
cannot bear slightest motion,limb pains worse at night,1.0,1
cannot bear slightest motion,drawing tearing pains in limbs,1.0,1
cannot bear slightest motion,stitches to finger tips,1.0,1
cannot bear slightest motion,drawing in scapulae,1.0,1
cannot bear slightest motion,paralytic weakness,1.0,1
cannot bear slightest motion,arm stiffness on grasping anything,1.0,1
cannot bear slightest motion,sprained pain in hip joint on walking,1.0,1
cannot bear slightest motion,feet go to sleep when stretched out,1.0,1
cannot bear slightest motion,children soothed by petting,1.0,1
cannot bear slightest motion,very restless sleep,1.0,1
cannot bear slightest motion,tearing pain down the leg,1.0,1
cannot bear slightest motion,pains become intolerable,1.0,1
cannot bear slightest motion,trembling of legs when going to sleep,1.0,1
cannot bear slightest motion,fine sensitive pressure in periosteum of arm,1.0,1
cannot bear slightest motion,electric-like jerking stitches in cervical region,1.0,1
cannot bear slightest motion,easily excited,1.0,1
cannot bear slightest motion,tearing pains in throat,1.0,1
cannot bear slightest motion,joints bruised,1.0,1
cannot bear slightest motion,pain in calves better by drawing feet up,1.0,1
cannot bear slightest motion,cramp-like tension of muscles,1.0,1
cannot bear slightest motion,tearing pain at night,1.0,1
cannot bear slightest motion,irritability of nervous system,1.0,1
cannot bear slightest motion,pain seems unendurable,1.0,1
cannot bear slightest motion,electric-like jerking stitches in left shoulder,1.0,1
cannot bear slightest motion,feet seem paralyzed,1.0,1
cannot bear slightest motion,violent drawing tearing to sole of foot,1.0,1
cannot bear slightest motion,stitches in nates,1.0,1
cannot bear slightest motion,stiffness in loins when sitting,1.0,1
cannot bear slightest motion,patient wild,1.0,1
cannot bear slightest motion,cannot find easy position,1.0,1
cannot bear slightest motion,paralytic-like pain in arms,1.0,1
cannot bear slightest motion,cracking in knees,1.0,1
cannot bear slightest motion,profuse hot sweat,1.0,1
cannot bear slightest motion,toothache one-sided,1.0,1
cannot bear slightest motion,restlessness of feet at night,1.0,1
cannot bear slightest motion,paralytic pain from elbows to fingers,1.0,1
cannot bear slightest motion,fine sensitive pressure in articular ligaments,1.0,1
cannot bear slightest motion,drawing tearing from knee to ankle,1.0,1
cannot bear slightest motion,crawling in calves,1.0,1
cannot bear slightest motion,lassitude in limbs,1.0,1
cannot bear slightest motion,hip pain after sitting in evening,1.0,1
cannot bear slightest motion,numbness at night,1.0,1
cannot bear slightest motion,back pains worse at night,1.0,1
cannot bear slightest motion,fine sensitive pressure in periosteum of shoulder,1.0,1
cannot bear slightest motion,joints sore,1.0,1
cannot bear slightest motion,pains drive out of bed,1.0,1
cannot bear slightest motion,stitches in thighs,1.0,1
cannot bear slightest motion,unendurable pains in hip joint at night,1.0,1
cannot bear slightest motion,tension in knees,1.0,1
cannot bear slightest motion,pain in periosteum,1.0,1
cannot bear slightest motion,toothache worse from warmth of bed,1.0,1
cannot bear slightest motion,numbness of toes,1.0,1
cannot bear slightest motion,heaviness of calves,1.0,1
cannot bear slightest motion,bruised sensation in back muscles,1.0,1
cannot bear slightest motion,sprained pain in thumb,1.0,1
cannot bear slightest motion,severe stitches in forearm along bones,1.0,1
cannot bear slightest motion,crawling tearing in bones of arm to fingers,1.0,1
cannot bear slightest motion,paralytic weakness of thighs,1.0,1
cannot bear slightest motion,tearing pains in clavicle region,1.0,1
cannot bear slightest motion,violent drawing tearing from left ischium to os calcis,1.0,1
cannot bear slightest motion,feet pain worse from motion,1.0,1
cannot bear slightest motion,suits nervous excitable women and children,1.0,1
cannot bear slightest motion,indescribable pain in thighs on stretching leg,1.0,1
cannot bear slightest motion,pains compel walking,1.0,1
cramp-like tension of muscles,fine sensitive pressure to fingers,1.0,1
cramp-like tension of muscles,heat and chilliness mingled,1.0,1
cramp-like tension of muscles,tensive stiffness of cervical muscles,1.0,1
cramp-like tension of muscles,contractive sensation in spine,1.0,1
cramp-like tension of muscles,unendurable toothache,1.0,1
cramp-like tension of muscles,cannot bear slightest motion,1.0,1
cramp-like tension of muscles,leg stitches better from motion,1.0,1
cramp-like tension of muscles,toothache worse at night,1.0,1
cramp-like tension of muscles,pains worse when lying on opposite side,1.0,1
cramp-like tension of muscles,cannot hold anything firmly,1.0,1
cramp-like tension of muscles,other cheek pale,1.0,1
cramp-like tension of muscles,tearing pains in back,1.0,1
cramp-like tension of muscles,cracking of lower limb joints,1.0,1
cramp-like tension of muscles,heat,1.0,1
cramp-like tension of muscles,backache worse when walking,1.0,1
cramp-like tension of muscles,patient is irritable,1.0,1
cramp-like tension of muscles,pain in heart as if weighed down,1.0,1
cramp-like tension of muscles,swelling around malleoli,1.0,1
cramp-like tension of muscles,pain in knees better by drawing feet up,1.0,1
cramp-like tension of muscles,one cheek red,1.0,1
cramp-like tension of muscles,finger joints swollen,1.0,1
cramp-like tension of muscles,faintness about heart,1.0,1
cramp-like tension of muscles,cold perspiration in palms,1.0,1
cramp-like tension of muscles,bruised sensation in loins,1.0,1
cramp-like tension of muscles,patient is peevish,1.0,1
cramp-like tension of muscles,restlessness of legs at night,1.0,1
cramp-like tension of muscles,fretful,1.0,1
cramp-like tension of muscles,toothache worse from cold water,1.0,1
cramp-like tension of muscles,feet paralysis worse at night,1.0,1
cramp-like tension of muscles,right arm asleep on waking,1.0,1
cramp-like tension of muscles,arthritic ophthalmia early in attack,1.0,1
cramp-like tension of muscles,adults sensitive to pain,1.0,1
cramp-like tension of muscles,lameness at night,1.0,1
cramp-like tension of muscles,backache worse when stooping,1.0,1
cramp-like tension of muscles,stitches from knees to ankles,1.0,1
cramp-like tension of muscles,arms go to sleep,1.0,1
cramp-like tension of muscles,patient whines continually,1.0,1
cramp-like tension of muscles,bruised pain in joints,1.0,1
cramp-like tension of muscles,indescribable pain in thighs on rising,1.0,1
cramp-like tension of muscles,thorax feels beaten,1.0,1
cramp-like tension of muscles,one cheek bright red,1.0,1
cramp-like tension of muscles,drawing stinging in back,1.0,1
cramp-like tension of muscles,numbness in arm,1.0,1
cramp-like tension of muscles,tearing pain in whole leg,1.0,1
cramp-like tension of muscles,feet pain requires lying down,1.0,1
cramp-like tension of muscles,arms are numb,1.0,1
cramp-like tension of muscles,redness around malleoli,1.0,1
cramp-like tension of muscles,prostration while pain lasts,1.0,1
cramp-like tension of muscles,bruised pain in thighs,1.0,1
cramp-like tension of muscles,great weakness while pain lasts,1.0,1
cramp-like tension of muscles,patient unruly,1.0,1
cramp-like tension of muscles,stitches in right arm to shoulder,1.0,1
cramp-like tension of muscles,tearing pain in flexors of forearm after waking,1.0,1
cramp-like tension of muscles,faintness,1.0,1
cramp-like tension of muscles,finger joints red,1.0,1
cramp-like tension of muscles,adults whine and complain,1.0,1
cramp-like tension of muscles,stiffness of arm as if going to sleep,1.0,1
cramp-like tension of muscles,violent rheumatic pains at night,1.0,1
cramp-like tension of muscles,excessive impressionability,1.0,1
cramp-like tension of muscles,hot sweat especially while sleeping,1.0,1
cramp-like tension of muscles,rheumatic toothache,1.0,1
