### Cluster 21 — Symptoms (83)
Symptom,Frequency 
pain as from dislocation in shoulder joint,catching when stretching,1.0,1
pain as from dislocation in shoulder joint,throbbing in small of back,1.0,1
pain as from dislocation in shoulder joint,pain extending to legs,1.0,1
pain as from dislocation in shoulder joint,aching extending to knees,1.0,1
pain as from dislocation in shoulder joint,pain after exertion,1.0,1
pain as from dislocation in shoulder joint,severe pain in back across hips,1.0,1
pain as from dislocation in shoulder joint,tensive pain in metacarpal joints of fingers,1.0,1
pain as from dislocation in shoulder joint,weakness of joints,1.0,1
pain as from dislocation in shoulder joint,yellow or dirty brown blotched skin,1.0,1
pain as from dislocation in shoulder joint,right knee stiff,1.0,1
pain as from dislocation in shoulder joint,sense of bearing down in abdomen,1.0,1
pain as from dislocation in shoulder joint,aching deep as if in bones,1.0,1
pain as from dislocation in shoulder joint,gouty headache from abdominal plethora,1.0,1
pain as from dislocation in shoulder joint,pain in small of back with weakness,1.0,1
pain as from dislocation in shoulder joint,brown spots on chest,1.0,1
pain as from dislocation in shoulder joint,acute attack of rheumatism in right knee,1.0,1
pain as from dislocation in shoulder joint,constant pain between shoulders,1.0,1
pain as from dislocation in shoulder joint,sense of bearing down in pelvis,1.0,1
pain as from dislocation in shoulder joint,patients fear joints will not bear exertion,1.0,1
pain as from dislocation in shoulder joint,pain as of a blow of a hammer,1.0,1
pain as from dislocation in shoulder joint,bruised pain in right hip joint,1.0,1
pain as from dislocation in shoulder joint,joints of elbows stiff,1.0,1
pain as from dislocation in shoulder joint,right knee semiflexed,1.0,1
pain as from dislocation in shoulder joint,pressing in right shoulder blade,1.0,1
pain as from dislocation in shoulder joint,pain in legs as if beaten,1.0,1
stiffness of legs to hip joint,paralytic drawing in arms to fingers,1.0,1
stiffness of legs to hip joint,pain extending to thighs,1.0,1
stiffness of legs to hip joint,has to walk crooked,1.0,1
stiffness of legs to hip joint,pains in small of back after exposure to wet,1.0,1
stiffness of legs to hip joint,tearing pains along sciatic nerve to calf,1.0,1
stiffness of legs to hip joint,burning pressure in spine,1.0,1
stiffness of legs to hip joint,hot flashes,1.0,1
stiffness of legs to hip joint,right knee swollen,1.0,1
stiffness of legs to hip joint,arthritic pains,1.0,1
stiffness of legs to hip joint,pains in thighs,1.0,1
stiffness of legs to hip joint,joints of wrists stiff,1.0,1
stiffness of legs to hip joint,gouty pains accompanied by vomiting,1.0,1
stiffness of legs to hip joint,right knee red,1.0,1
stiffness of legs to hip joint,hands sweat very profusely,1.0,1
stiffness of legs to hip joint,great weakness of joints,1.0,1
stiffness of legs to hip joint,great sensitiveness to all impressions,1.0,1
stiffness of legs to hip joint,puffy flabby make-up,1.0,1
stiffness of legs to hip joint,right knee painful,1.0,1
stiffness of legs to hip joint,cracking in ankle joints,1.0,1
stiffness of legs to hip joint,gouty pains boring in character,1.0,1
stiffness of legs to hip joint,constant dull heavy pain in sacrum,1.0,1
stiffness of legs to hip joint,indicated in women at climacteric period,1.0,1
stiffness of legs to hip joint,painful stitches in back if makes a misstep,1.0,1
stiffness of legs to hip joint,weakness especially of the knees,1.0,1
stiffness of legs to hip joint,stitches with coldness of feet,1.0,1
stiffness of legs to hip joint,arthritic affections of joints,1.0,1
stiffness of legs to hip joint,severe tearing pains in left thigh,1.0,1
stiffness of legs to hip joint,pains extending from other parts to back,1.0,1
stiffness of legs to hip joint,sticking drawing pains with coldness of feet,1.0,1
stiffness of legs to hip joint,stitches in joints of arm,1.0,1
stiffness of legs to hip joint,pains in small of back after exposure to cold weather,1.0,1
stiffness of legs to hip joint,aching in calves,1.0,1
stiffness of legs to hip joint,pain suddenly strikes when stooping,1.0,1
stiffness of legs to hip joint,sticking drawing pains with coldness of knees,1.0,1
stiffness of legs to hip joint,crick in back of long standing,1.0,1
stiffness of legs to hip joint,congestion of blood to chest,1.0,1
stiffness of legs to hip joint,pains extending to knees,1.0,1
stiffness of legs to hip joint,nervous headache from abdominal plethora,1.0,1
stiffness of legs to hip joint,faint sinking emptiness at pit of stomach,1.0,1
stiffness of legs to hip joint,burning pressure extending across back,1.0,1
stiffness of legs to hip joint,grating on motion,1.0,1
stiffness of legs to hip joint,stitches in right shoulder blade,1.0,1
stiffness of legs to hip joint,tearing pains in toes,1.0,1
stiffness of legs to hip joint,tearing in arms to fingers,1.0,1
stiffness of legs to hip joint,sudden stitch in back while lifting,1.0,1
stiffness of legs to hip joint,congestive headache of a rheumatic character,1.0,1
stiffness of legs to hip joint,pressing dragging pain over hips,1.0,1
stiffness of legs to hip joint,stitches in back when coughing,1.0,1
stiffness of legs to hip joint,tension in tendo achillis,1.0,1
stiffness of legs to hip joint,worse on flexion,1.0,1
stiffness of legs to hip joint,pains in hips,1.0,1
stiffness of legs to hip joint,stitches with coldness of knees,1.0,1
stiffness of legs to hip joint,soreness in sacral region,1.0,1
stiffness of legs to hip joint,gouty pains causing patient to scream,1.0,1
stiffness of legs to hip joint,pressing dragging pain over sacrum,1.0,1
stiffness of legs to hip joint,constant pain down back,1.0,1
stiffness of legs to hip joint,catching when stretching,1.0,1
stiffness of legs to hip joint,throbbing in small of back,1.0,1
stiffness of legs to hip joint,pain extending to legs,1.0,1
stiffness of legs to hip joint,aching extending to knees,1.0,1
stiffness of legs to hip joint,pain after exertion,1.0,1
stiffness of legs to hip joint,severe pain in back across hips,1.0,1
stiffness of legs to hip joint,tensive pain in metacarpal joints of fingers,1.0,1
stiffness of legs to hip joint,weakness of joints,1.0,1
stiffness of legs to hip joint,yellow or dirty brown blotched skin,1.0,1
stiffness of legs to hip joint,right knee stiff,1.0,1
stiffness of legs to hip joint,sense of bearing down in abdomen,1.0,1
stiffness of legs to hip joint,aching deep as if in bones,1.0,1
stiffness of legs to hip joint,gouty headache from abdominal plethora,1.0,1
stiffness of legs to hip joint,pain in small of back with weakness,1.0,1
stiffness of legs to hip joint,brown spots on chest,1.0,1
stiffness of legs to hip joint,acute attack of rheumatism in right knee,1.0,1
stiffness of legs to hip joint,constant pain between shoulders,1.0,1
stiffness of legs to hip joint,pain as from dislocation in shoulder joint,1.0,1
stiffness of legs to hip joint,sense of bearing down in pelvis,1.0,1
stiffness of legs to hip joint,patients fear joints will not bear exertion,1.0,1
stiffness of legs to hip joint,pain as of a blow of a hammer,1.0,1
stiffness of legs to hip joint,bruised pain in right hip joint,1.0,1
stiffness of legs to hip joint,joints of elbows stiff,1.0,1
stiffness of legs to hip joint,right knee semiflexed,1.0,1
stiffness of legs to hip joint,pressing in right shoulder blade,1.0,1
stiffness of legs to hip joint,pain in legs as if beaten,1.0,1
constant pain down back,paralytic drawing in arms to fingers,1.0,1
constant pain down back,pain extending to thighs,1.0,1
constant pain down back,has to walk crooked,1.0,1
constant pain down back,pains in small of back after exposure to wet,1.0,1
constant pain down back,tearing pains along sciatic nerve to calf,1.0,1
constant pain down back,burning pressure in spine,1.0,1
constant pain down back,hot flashes,1.0,1
constant pain down back,right knee swollen,1.0,1
constant pain down back,arthritic pains,1.0,1
constant pain down back,pains in thighs,1.0,1
constant pain down back,joints of wrists stiff,1.0,1
constant pain down back,gouty pains accompanied by vomiting,1.0,1
constant pain down back,right knee red,1.0,1
constant pain down back,hands sweat very profusely,1.0,1
constant pain down back,great weakness of joints,1.0,1
constant pain down back,great sensitiveness to all impressions,1.0,1
constant pain down back,puffy flabby make-up,1.0,1
constant pain down back,right knee painful,1.0,1
constant pain down back,cracking in ankle joints,1.0,1
constant pain down back,gouty pains boring in character,1.0,1
constant pain down back,constant dull heavy pain in sacrum,1.0,1
constant pain down back,indicated in women at climacteric period,1.0,1
constant pain down back,painful stitches in back if makes a misstep,1.0,1
constant pain down back,weakness especially of the knees,1.0,1
constant pain down back,stitches with coldness of feet,1.0,1
constant pain down back,arthritic affections of joints,1.0,1
constant pain down back,severe tearing pains in left thigh,1.0,1
constant pain down back,pains extending from other parts to back,1.0,1
constant pain down back,sticking drawing pains with coldness of feet,1.0,1
constant pain down back,stitches in joints of arm,1.0,1
constant pain down back,pains in small of back after exposure to cold weather,1.0,1
constant pain down back,aching in calves,1.0,1
constant pain down back,pain suddenly strikes when stooping,1.0,1
constant pain down back,sticking drawing pains with coldness of knees,1.0,1
constant pain down back,crick in back of long standing,1.0,1
constant pain down back,congestion of blood to chest,1.0,1
constant pain down back,pains extending to knees,1.0,1
constant pain down back,nervous headache from abdominal plethora,1.0,1
constant pain down back,faint sinking emptiness at pit of stomach,1.0,1
constant pain down back,burning pressure extending across back,1.0,1
constant pain down back,grating on motion,1.0,1
constant pain down back,stitches in right shoulder blade,1.0,1
