Cluster_ID,Remedy,Chapter,Symptom,Area,Modalities
53,cina,neck and back,lancinating pain toward right scapula,neck and back,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,cramp-like drawing in arms,arms,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,cramp-like drawing in arms,arms,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,cramp-like drawing in hands,hands,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,cramp-like drawing in hands,hands,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,boring pinching pains in upper arms,upper arms,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,boring pinching pains in upper arms,upper arms,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,upper arm pain worse from motion,,"worse from motion, aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,sprained feeling in wrist joint,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,single small jerking stitches in one hand,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,single small jerking stitches in one hand,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,single small jerking stitches in other hand,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,single small jerking stitches in other hand,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,spasmodic contractions of hands,hands,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,spasmodic contractions of hands,hands,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,superior extremities,weakness of hands,hands,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
54,trillium,concomitants,hemorrhages,,"aggravates with standing, aggravates with walking"
54,trillium,concomitants,profuse menses,,"aggravates with standing, aggravates with walking"
54,trillium,concomitants,uterine hemorrhages,,"aggravates with standing, aggravates with walking"
54,trillium,general characteristics,rheumatism of left hip joint,,"aggravates with standing, aggravates with walking"
54,trillium,inferior extremities,aching pain in left hip joint,,"aggravates with standing, aggravates with walking"
54,trillium,inferior extremities,aching pain extending to thigh,,"aggravates with standing, aggravates with walking"
54,trillium,inferior extremities,aching pain extending to knee,,"aggravates with standing, aggravates with walking"
54,trillium,inferior extremities,aching pain extending to leg,,"aggravates with standing, aggravates with walking"
54,trillium,inferior extremities,aching pain extending to foot,,"aggravates with standing, aggravates with walking"
54,trillium,inferior extremities,worse standing,,"worse standing, aggravates with standing, aggravates with walking"
54,trillium,inferior extremities,worse walking,,"worse walking, aggravates with standing, aggravates with walking"
55,phosphorus,concomitants,burning sensations,,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,concomitants,restlessness,,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,concomitants,desire for cold drinks,,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,extremities in general,rheumatic pains in limbs,,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,extremities in general,worse in cold weather,,"worse in cold weather, aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,heart,palpitation,heart,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,heart,oppression in chest,chest,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,heart,rheumatic pains about heart,heart,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,inferior extremities,rheumatic pains in hips,,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,inferior extremities,tearing pain in legs,legs,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,inferior extremities,stinging pain in knees,,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,inferior extremities,weakness in legs,legs,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,inferior extremities,cracking in knee joints,,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,neck and back,stiffness in nape of neck,nape of neck,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,neck and back,tearing pain in back,back,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,neck and back,bruised sensation in back,back,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,neck and back,pain in small of back,small of back,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,neck and back,as if broken,neck and back,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
55,phosphorus,superior extremities,rheumatic pains in shoulders,shoulders,"aggravates with cold, aggravates with night, aggravates with lying on left side, ameliorates with warmth, ameliorates with rubbing"
