### Cluster 32 — Symptoms (116)
Symptom,Frequency 
frostbitten toe inflammation,aching in lumbo-sacral region while sitting,1.0,1
frostbitten toe inflammation,sprained deltoid feeling,1.0,1
frostbitten toe inflammation,bruised feeling in joints,1.0,1
frostbitten toe inflammation,leg pain worse standing,1.0,1
frostbitten toe inflammation,itching ears as if frostbitten,1.0,1
frostbitten toe inflammation,sharp left-side pains,1.0,1
frostbitten toe inflammation,coldness in gluteal muscles to legs,1.0,1
frostbitten toe inflammation,normal appearance except toes,1.0,1
frostbitten toe inflammation,sternum pain,1.0,1
frostbitten toe inflammation,leg pain better walking,1.0,1
frostbitten toe inflammation,sore in lumbo-sacral region while sitting,1.0,1
frostbitten toe inflammation,numbness,1.0,1
frostbitten toe inflammation,despondent,1.0,1
frostbitten toe inflammation,bruised back feeling,1.0,1
frostbitten toe inflammation,subsultus tendinum,1.0,1
frostbitten toe inflammation,rheumatic gouty stiffness of elbow,1.0,1
frostbitten toe inflammation,no tissue swelling typically,1.0,1
frostbitten toe inflammation,crick from sacrum to nape,1.0,1
frostbitten toe inflammation,bruised feeling in limbs,1.0,1
frostbitten toe inflammation,drawing pain in knee joint,1.0,1
frostbitten toe inflammation,tearing in left forearm bones,1.0,1
frostbitten toe inflammation,splinter-like pain in deltoid,1.0,1
frostbitten toe inflammation,cramps in sole,1.0,1
frostbitten toe inflammation,post-inflammatory contraction,1.0,1
frostbitten toe inflammation,back rheumatism in dorsal region,1.0,1
frostbitten toe inflammation,burning deep in spine,1.0,1
frostbitten toe inflammation,tearing in limbs worse rest,1.0,1
frostbitten toe inflammation,frostbitten toe pain,1.0,1
frostbitten toe inflammation,irritable,1.0,1
frostbitten toe inflammation,languor in legs,1.0,1
frostbitten toe inflammation,leg pain worse sitting,1.0,1
frostbitten toe inflammation,tearing pain in knee joint,1.0,1
frostbitten toe inflammation,shooting in fingers,1.0,1
frostbitten toe inflammation,tearing in left wrist,1.0,1
frostbitten toe inflammation,twitching gluteal muscles,1.0,1
frostbitten toe inflammation,red ears as if frostbitten,1.0,1
frostbitten toe inflammation,normal appearance except fingers,1.0,1
frostbitten toe inflammation,aching in lumbo-sacral region while exercising,1.0,1
frostbitten toe inflammation,tearing pains between shoulders,1.0,1
frostbitten toe inflammation,red fingers from excessive cold,1.0,1
frostbitten toe inflammation,sprained back feeling,1.0,1
frostbitten toe inflammation,red toes from excessive cold,1.0,1
frostbitten toe inflammation,formication along spine,1.0,1
frostbitten toe inflammation,furious delirium,1.0,1
frostbitten toe inflammation,clonic convulsions,1.0,1
frostbitten toe inflammation,tearing in left hip to knee,1.0,1
frostbitten toe inflammation,chilblains,1.0,1
frostbitten toe inflammation,throbbing in coccyx,1.0,1
frostbitten toe inflammation,severe forearm pain to thumb worse afternoons,1.0,1
frostbitten toe inflammation,numbness in left hip to knee,1.0,1
frostbitten toe inflammation,sprained neck sensation,1.0,1
frostbitten toe inflammation,splinter-like toe pain,1.0,1
frostbitten toe inflammation,shooting in knees,1.0,1
frostbitten toe inflammation,drawing pain in legs especially ankles,1.0,1
frostbitten toe inflammation,weak knee joint,1.0,1
frostbitten toe inflammation,severe forearm pain to thumb worse rest,1.0,1
frostbitten toe inflammation,pain as after stooping,1.0,1
frostbitten toe inflammation,pain in right hip as after fatigue,1.0,1
frostbitten toe inflammation,spasmodic drawing from back to stuart little to chest,1.0,1
frostbitten toe inflammation,muscle trembling,1.0,1
frostbitten toe inflammation,pressive pain in left tibia worse noon,1.0,1
frostbitten toe inflammation,from overwork causing spinal cord irritation,1.0,1
frostbitten toe inflammation,tearing in thumbs,1.0,1
frostbitten toe inflammation,tearing in limbs better motion,1.0,1
frostbitten toe inflammation,spasmodic drawing from back to esophagus,1.0,1
frostbitten toe inflammation,burning in thumbs,1.0,1
frostbitten toe inflammation,burning ears as if frostbitten,1.0,1
frostbitten toe inflammation,gouty finger stiffness,1.0,1
frostbitten toe inflammation,backache with heat disturbing sleep,1.0,1
frostbitten toe inflammation,great mental excitement,1.0,1
frostbitten toe inflammation,sprained knee joint,1.0,1
frostbitten toe inflammation,swollen fingers from excessive cold,1.0,1
frostbitten toe inflammation,dry coccyx feeling,1.0,1
frostbitten toe inflammation,stitches in olecranon,1.0,1
frostbitten toe inflammation,tearing in limbs worse sitting,1.0,1
shooting in toes,shooting pains between shoulders,1.0,1
shooting in toes,violent shooting deep in spine,1.0,1
shooting in toes,pressive pain in legs especially ankles,1.0,1
shooting in toes,heavy legs like lead,1.0,1
shooting in toes,splinter-like pain in right forearm,1.0,1
shooting in toes,numbness in forearms,1.0,1
shooting in toes,rheumatic pain in right deltoid worse moving arm backward,1.0,1
shooting in toes,from dissipation causing spinal cord irritation,1.0,1
shooting in toes,stiff tendo achillis,1.0,1
shooting in toes,tearing between thumb and index,1.0,1
shooting in toes,painful spine,1.0,1
shooting in toes,ulcerative limb pains preventing sleep,1.0,1
shooting in toes,beaten sensation after exercise,1.0,1
shooting in toes,violent pain in left hip under gluteal muscles,1.0,1
shooting in toes,stiffness between shoulder blades,1.0,1
shooting in toes,delirium tremens,1.0,1
shooting in toes,splinter-like pain in dorso-lumbar region,1.0,1
shooting in toes,coldness in lumbar vertebrae to legs,1.0,1
shooting in toes,sudden violent stitch in sacrum while walking,1.0,1
shooting in toes,leg pain better motion,1.0,1
shooting in toes,vertigo with reeling in open air,1.0,1
shooting in toes,spine too weak to support when stooping,1.0,1
shooting in toes,frostbitten foot pain,1.0,1
shooting in toes,frostbitten foot inflammation,1.0,1
shooting in toes,lump sensation in epigastrium,1.0,1
shooting in toes,tension in forearms,1.0,1
shooting in toes,neck rheumatism in dorsal region,1.0,1
shooting in toes,weakness between shoulder blades,1.0,1
shooting in toes,stinging pain in knee joint,1.0,1
shooting in toes,swollen toes from excessive cold,1.0,1
shooting in toes,lameness,1.0,1
shooting in toes,periosteal leg bone pain,1.0,1
shooting in toes,head drawn backward in spasm,1.0,1
shooting in toes,rheumatic gouty stiffness of left hand,1.0,1
shooting in toes,loin weakness,1.0,1
shooting in toes,sensitive spinal processes to touch,1.0,1
shooting in toes,sore in lumbo-sacral region while exercising,1.0,1
shooting in toes,lameness in forearms,1.0,1
shooting in toes,self-injury attempts,1.0,1
shooting in toes,aching in lumbo-sacral region while sitting,1.0,1
shooting in toes,sprained deltoid feeling,1.0,1
shooting in toes,bruised feeling in joints,1.0,1
shooting in toes,leg pain worse standing,1.0,1
shooting in toes,itching ears as if frostbitten,1.0,1
shooting in toes,sharp left-side pains,1.0,1
shooting in toes,coldness in gluteal muscles to legs,1.0,1
shooting in toes,normal appearance except toes,1.0,1
shooting in toes,sternum pain,1.0,1
shooting in toes,leg pain better walking,1.0,1
shooting in toes,sore in lumbo-sacral region while sitting,1.0,1
shooting in toes,numbness,1.0,1
shooting in toes,despondent,1.0,1
shooting in toes,bruised back feeling,1.0,1
shooting in toes,subsultus tendinum,1.0,1
shooting in toes,rheumatic gouty stiffness of elbow,1.0,1
shooting in toes,no tissue swelling typically,1.0,1
shooting in toes,crick from sacrum to nape,1.0,1
shooting in toes,bruised feeling in limbs,1.0,1
shooting in toes,drawing pain in knee joint,1.0,1
shooting in toes,tearing in left forearm bones,1.0,1
shooting in toes,splinter-like pain in deltoid,1.0,1
shooting in toes,cramps in sole,1.0,1
shooting in toes,post-inflammatory contraction,1.0,1
shooting in toes,frostbitten toe inflammation,1.0,1
shooting in toes,back rheumatism in dorsal region,1.0,1
shooting in toes,burning deep in spine,1.0,1
shooting in toes,tearing in limbs worse rest,1.0,1
shooting in toes,frostbitten toe pain,1.0,1
shooting in toes,irritable,1.0,1
shooting in toes,languor in legs,1.0,1
shooting in toes,leg pain worse sitting,1.0,1
shooting in toes,tearing pain in knee joint,1.0,1
shooting in toes,shooting in fingers,1.0,1
shooting in toes,tearing in left wrist,1.0,1
shooting in toes,twitching gluteal muscles,1.0,1
shooting in toes,red ears as if frostbitten,1.0,1
shooting in toes,normal appearance except fingers,1.0,1
shooting in toes,aching in lumbo-sacral region while exercising,1.0,1
shooting in toes,tearing pains between shoulders,1.0,1
shooting in toes,red fingers from excessive cold,1.0,1
shooting in toes,sprained back feeling,1.0,1
shooting in toes,red toes from excessive cold,1.0,1
shooting in toes,formication along spine,1.0,1
shooting in toes,furious delirium,1.0,1
shooting in toes,clonic convulsions,1.0,1
shooting in toes,tearing in left hip to knee,1.0,1
shooting in toes,chilblains,1.0,1
shooting in toes,throbbing in coccyx,1.0,1
shooting in toes,severe forearm pain to thumb worse afternoons,1.0,1
shooting in toes,numbness in left hip to knee,1.0,1
shooting in toes,sprained neck sensation,1.0,1
shooting in toes,splinter-like toe pain,1.0,1
shooting in toes,shooting in knees,1.0,1
shooting in toes,drawing pain in legs especially ankles,1.0,1
shooting in toes,weak knee joint,1.0,1
shooting in toes,severe forearm pain to thumb worse rest,1.0,1
shooting in toes,pain as after stooping,1.0,1
shooting in toes,pain in right hip as after fatigue,1.0,1
shooting in toes,spasmodic drawing from back to stuart little to chest,1.0,1
shooting in toes,muscle trembling,1.0,1
shooting in toes,pressive pain in left tibia worse noon,1.0,1
shooting in toes,from overwork causing spinal cord irritation,1.0,1
shooting in toes,tearing in thumbs,1.0,1
shooting in toes,tearing in limbs better motion,1.0,1
shooting in toes,spasmodic drawing from back to esophagus,1.0,1
shooting in toes,burning in thumbs,1.0,1
shooting in toes,burning ears as if frostbitten,1.0,1
shooting in toes,gouty finger stiffness,1.0,1
shooting in toes,backache with heat disturbing sleep,1.0,1
shooting in toes,great mental excitement,1.0,1
shooting in toes,sprained knee joint,1.0,1
shooting in toes,swollen fingers from excessive cold,1.0,1
shooting in toes,dry coccyx feeling,1.0,1
shooting in toes,stitches in olecranon,1.0,1
shooting in toes,tearing in limbs worse sitting,1.0,1
frostbitten foot inflammation,shooting pains between shoulders,1.0,1
frostbitten foot inflammation,violent shooting deep in spine,1.0,1
frostbitten foot inflammation,pressive pain in legs especially ankles,1.0,1
frostbitten foot inflammation,heavy legs like lead,1.0,1
frostbitten foot inflammation,splinter-like pain in right forearm,1.0,1
frostbitten foot inflammation,numbness in forearms,1.0,1
frostbitten foot inflammation,rheumatic pain in right deltoid worse moving arm backward,1.0,1
frostbitten foot inflammation,from dissipation causing spinal cord irritation,1.0,1
frostbitten foot inflammation,stiff tendo achillis,1.0,1
frostbitten foot inflammation,tearing between thumb and index,1.0,1
frostbitten foot inflammation,painful spine,1.0,1
frostbitten foot inflammation,ulcerative limb pains preventing sleep,1.0,1
frostbitten foot inflammation,beaten sensation after exercise,1.0,1
frostbitten foot inflammation,violent pain in left hip under gluteal muscles,1.0,1
frostbitten foot inflammation,stiffness between shoulder blades,1.0,1
frostbitten foot inflammation,delirium tremens,1.0,1
frostbitten foot inflammation,splinter-like pain in dorso-lumbar region,1.0,1
frostbitten foot inflammation,coldness in lumbar vertebrae to legs,1.0,1
frostbitten foot inflammation,sudden violent stitch in sacrum while walking,1.0,1
frostbitten foot inflammation,leg pain better motion,1.0,1
frostbitten foot inflammation,vertigo with reeling in open air,1.0,1
frostbitten foot inflammation,spine too weak to support when stooping,1.0,1
frostbitten foot inflammation,frostbitten foot pain,1.0,1
frostbitten foot inflammation,lump sensation in epigastrium,1.0,1
frostbitten foot inflammation,tension in forearms,1.0,1
